movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt8668298,Not Guilty,this movie is about love and hatred about the fact that the racial-tribal division of mankind the division between 'us' and 'them' as an animal-instinctive phenomenon should disappear,action,romance,0.10765931,0.22293134,0.66940933
tt1720081,Dehati Babu,chhedhi returns to his village in bihar and impresses everyone including his simple and naive cousin mangru with tales of his prosperity in mumbai after he returns ramdayal mangru's,action,romance,0.19191186,0.123373665,0.68471444
tt1838544,Gone,a woman is convinced her kidnapper has returned when her sister goes missing,action,horror,0.18515487,0.7216506,0.09319452
tt1252544,Ab To Aaja Saajan Mere,ganga lives a poor lifestyle in a village along with her widowed dad ramdas she is friendly with wealthy jamuna who is the only daughter of thakur dharam singh she comes to the rescue,romance,action,0.60532445,0.06419232,0.33048326
tt6332758,Clark County Massacre,while on their way to visit family tori and ricks country detour takes them on the ride of their lives,horror,romance,0.21019495,0.28453872,0.50526637
tt9014704,Order 86,a young woman's life is turned upside down when she becomes the unknowing recipient of a world ending computer virus,action,horror,0.2866325,0.53036606,0.18300143
tt4562630,10 Minutes,two men are locked in a room with 60 minutes to find out why they are in the room with a mad man coming to torture them every 10 minutes,action,horror,0.12479939,0.86075264,0.014447882
tt0315784,Ariyappedatha Rahasyam,sreedharan thampi a smuggler with a businessman facade continues in his womanizing ways despite being married to shantha one of his early preys another of his victims sarojam vows to,action,romance,0.11901911,0.27657992,0.604401
tt0059920,The Wizard of Mars,in 1975 four astronauts dorothy doc charlie and steve crash land on mars when taking readings with only four days of supplies they must try to survive on the surface which is,horror,action,0.45554733,0.436034,0.1084187
tt6373276,Old World Ghost,the plot is being kept confidential,romance,action,0.47042271,0.39749065,0.13208656
tt5130734,Where Does the Maiden Lie?,four people are given the chance to change their fates if they make one choice to kill an innocent young woman,horror,romance,0.25163984,0.33635914,0.41200104
tt0246134,Lucky Break,under the leadership of a small-time bank robber british inmates hatch a plan to escape by staging a musical,romance,action,0.8536047,0.03291697,0.11347836
tt1309477,Odysseus,after twenty years odysseus returns to liberate his homeland and reclaim his beloved wife who sees him only as a stranger,action,romance,0.22506782,0.06555554,0.7093766
tt14590258,Shadow of the Pan,tynkerbell tracks down a distant blood relative of the infamous captain hook in order to finally kill the demonic peter pan saving neverland once and for all,action,horror,0.299113,0.6719778,0.028909208
tt19264598,Siv Saagar's LIFT,it is a story of a woman who fights for her life when she gets stuck in a deep forest after giving lift to unknown people who are dangerous than animals,action,horror,0.25942764,0.54138136,0.19919096
tt8908374,Cidic,the plot is unknown,horror,action,0.5069849,0.31929785,0.17371723
tt2224520,Under the Weight of Clouds,she came from the ukraine to the netherlands for work but was forced to prostitution now she has to choose: help an innocent child and risk everything or live on as an illegal prostitute to help her own family,action,romance,0.20835222,0.16027611,0.6313717
tt0843302,Retribution,an experienced police detective has to investigate the murder of an unknown woman dressed in a scarlet dress,horror,action,0.7068267,0.17951195,0.11366135
tt13702176,Surge of Power: Doctor Who Tribute,a parody celebrating over 50 years of doctor who that pokes light-hearted fun at some of the most charming tropes in doctor who with cameo appearances from over 25 doctor who actors representing every era,action,romance,0.046468012,0.038055316,0.9154767
tt0013689,Tom Mix in Arabia,dashing horseman billy evans entrepreneur of a tourist's ranch swings from an overhanging cliff and ropes a snarling wildcat while acting as guide for janice terhune and her father whose,action,romance,0.049454086,0.03132115,0.91922474
tt14072442,Amy Johnson: Ultra,ultra is a hyper-intelligent being who lands with surety in scotland as conrad conducts his search he begins to suspect that someone is peddling him to a kind of fin de siècle to search for the impossible,action,romance,0.28071725,0.2314468,0.4878359
tt5078390,New World Order,the film is proposing new themes of current interest strong and of impact united with a poignant story of love and pain manages to combine in a single work controversial points of,action,romance,0.061013855,0.03489896,0.90408725
tt8009306,Chalthe Chalthe,chalte chalte movie is a romantic action entertainer directed and music scored by pradeep kk and while srinivasa rao potluri produced this movie vishwadev ,action,romance,0.13149872,0.034496073,0.83400524
tt0011243,The Great London Mystery,a magician helps outwit a chinaman's gang,horror,action,0.74783766,0.08825461,0.16390772
tt0355972,Run 2 U,a japanese club singer finds himself in trouble with the yakuza he flees to korea where he meets an alluring lounge singer,romance,action,0.5236793,0.012209421,0.46411127
tt1508698,Unrated: The Movie,it's about freedom man freedom from choppertown producer zack coffman and greg edge scheuer promoter of the smoke out rally this film captures the experience of the original,horror,action,0.6953195,0.124451466,0.18022902
tt0401620,Macho-nurin,a village lothario and toughie is a meek lamb to his pampered wife,action,romance,0.08392916,0.075779065,0.8402918
tt1788370,Cosmic-Man,through out the history of civilization there have been men of supernatural ability men who will be remembered for a thousand generations when the future of mankind is slipping into darkness he arrives cosmic man,action,horror,0.3748373,0.5579149,0.06724778
tt11108022,End Zone 2,fifteen years after the events of end zone smash-mouth is back to finish off the cheerleaders who killed his mother,horror,action,0.6056103,0.34311658,0.051272996
tt4791844,Blood on Méliès' Moon,france 1890 inventor louis le prince vanishes under mysterious circumstances right after he created a device that five years later the lumière brothers will call the cinematographer,horror,action,0.5581705,0.23765631,0.2041732
tt0982849,Baixio das Bestas,a man gets obsessed by a teenage girl who is exploited by her own grandfather who sometimes takes her to a gas station to show her naked to whomever pays him some money,horror,romance,0.19576795,0.23993762,0.56429446
tt12586492,Jasper Part 3,a young woman and her friends with the help of the fbi fights back a clan of serial killers,horror,action,0.72934383,0.2473718,0.023284348
tt8821058,Falling Angel,after a plan to rob an old man goes awry logan tries to help mary spencer clean up the mess but is mary's home life as normal as it appears to be?,horror,action,0.77906185,0.17307884,0.047859233
tt1616510,Go West Happy Cow,the ultimate road trip from wisconsin to california hauling the highly sought after happy cow products mike and kurt the happy cow rumble through 2200+ miles of countryside sharing their love with displaced sconnies hilarity ensues,action,romance,0.046982452,0.032595675,0.92042184
tt12949034,The Naiad,the story of a young doctor named haroun who is suffering from an emotional trauma caused by his ex-lover farida,horror,romance,0.13756502,0.05208358,0.8103514
tt0355633,Kalyana Unnikal,two bachelors since they are unemployed struggle to make a living for themselves however their lives take a turn when they meet an evil businessman,action,romance,0.13097341,0.30253163,0.56649494
tt13385192,Little Orphan Awesome,the life story of oksana baul who won the gold medal in women's figure skating in 1994 this is a portrayal of her life training and eventual triumph,action,romance,0.4754848,0.042043094,0.4824721
tt12619150,Liebe und Ehe,a dutiful daughter reluctantly agrees to take part in her corrupt father's plan to defraud a trusting count she vows to reverse the injustice she has inflicted with surprising consequences,romance,action,0.79441404,0.07574273,0.12984319
tt8791350,The Day Lacey Called,when a demonically possessed young lady calls into bill's christian radio program seeking help he ends up inviting her to live with him and his wife in the hopes that he can help her find redemption,horror,romance,0.20313741,0.17848948,0.6183731
tt0016205,Paths to Paradise,a con-woman has a nice business fleecing gullible tourists who want a genuine 'underworld' experience but the tables are turned when one of her victims turns out to be less innocent than,romance,horror,0.10192283,0.76443076,0.13364641
tt5833042,Miss Clark,when her boyfriend gets killed by a werewolf before her eyes a teacher turns into a hunter in order to track down the creature behind the crime a non-stop action gothic tale packed with witches werewolves and ancestral legends,horror,action,0.58371,0.40986076,0.0064292345
tt4411206,"Now, We're Going to Geneva",a mildly tragic story of how the vietnam war has bad and good ramifications on the characters lives,romance,action,0.8101804,0.06483963,0.12498003
tt15521960,#Love,plot kept under wraps,romance,action,0.55364335,0.34604082,0.10031587
tt2375037,Full Circle,a young pizza delivery boy anthoni faces a life-changing crisis when his curiosity pulls him away from his delivery order into an adjacent apartment's open door he cannot resist the,action,romance,0.1524362,0.1892501,0.6583137
tt9890758,Ultraman R/B: Select! The Crystal of Bond,a year after the appearance of monsters it seems the siblings are moving their separate ways older brother katsumi must fight again as ultraman to save his friend from a force of evil,action,horror,0.38903528,0.59324306,0.0177216
tt8964752,Macabre,mayhem strikes a group of young adults,horror,action,0.41429618,0.37642267,0.20928113
tt0140324,Legend of Horror,two men escape from prison and one starts a murder spree,horror,action,0.5401196,0.41881353,0.04106692
tt5295412,Christmas with Cookie,in the year 3978 global warming has made a desert of the north pole santa and mrs claus battle angry skeletons who didn't get what they wanted for christmas evil aliens try to take over the world and a giant abominable snow man wants santa for his next meal,horror,action,0.84637254,0.083132595,0.07049484
tt0087771,Na strazy swej stac bede,set during the world war ii story follows a young officer returning home after lost september 1939 campaign who organizes an underground network but is betrayed by a girl who had more interest in him than the cause,action,romance,0.2669503,0.12054093,0.6125088
tt4777522,Hey,a burglar with a gambling debt hides from local gangsters in his victim's home and forms a peculiar bond with that young woman who just got diagnosed with a devastating disease,romance,action,0.65379333,0.038615603,0.30759102
tt0380027,Tokyo 10+01,a group of eleven criminals are trapped in a warehouse with bracelets the eleven learn that they are part of a game where the prize is three million yen and a clean record the object is,action,horror,0.27783096,0.6638405,0.058328554
tt0399186,The Indie Pendant,an independent filmmaker kevin sanderson has his best screenplay stolen by hollywood uber producer robert wynn now the film is coming out and kevin schemes with his old cast and crew to,action,horror,0.35076627,0.44268322,0.20655051
tt10345304,Peace of Mind,ella wakes up and finds herself in a sex trafficking ring taking on terrifying abuse to escape the nightmare she must empower herself so she can finally find peace of mind,action,horror,0.067994654,0.9198577,0.012147657
tt0024372,Nagana,a doctor searches for the cure for nagana the sleeping sickness caused by the tsetse fly,romance,horror,0.22232185,0.52421427,0.25346392
tt0077888,The Mafu Cage,ellen a successful astronomer cares for her mentally-ill sister cissy who keeps a variety of primates in the home they inherited from their anthropologist father when ellen begins a romance cissy's jealousy proves deadly,horror,romance,0.03793455,0.0953308,0.8667346
tt5052448,Get Out,a young african-american visits his white girlfriend's parents for the weekend where his simmering uneasiness about their reception of him eventually reaches a boiling point,horror,romance,0.20562023,0.33969903,0.4546808
tt19884572,When Girls Ride,when samantha leaves the south to have a fresh start with her husband she ends up meeting two biker girls named raquel and tammy the three women grow close and decide to start their own,action,romance,0.058035545,0.079762496,0.862202
tt3889014,The Chrysalis Tide,when their father was killed in action during the vietnam war anthony elders made a vow to always take care of his baby brother michael a promise that was not always easy to keep given,romance,action,0.9267198,0.034081496,0.039198663
tt5307330,Zombies Attack,a army of soldiers to destroy zombies before 24 hours otherwise the fate of the world will be destroyed,horror,action,0.58581865,0.3423908,0.07179056
tt3582040,Boomerang,a secret kept in the past can change everything in the present for antoine rey's family,romance,action,0.48585758,0.11274181,0.40140057
tt0173394,Moratsvatz heqiatneri kirtche,azariy is a soldier who comes back home from war to live in his old house right at the lost fairy tales abyss his friends and neighbors one by one leave this place and have better homes,romance,horror,0.09277997,0.8775263,0.029693773
tt3210678,A Cloud So High,a mentally unstable 22-year-old war veteran evolves from a petty thief and ransacker to brutal killer gene a disgraced ex-cop father is forced to confront the fiercest nemesis of his entire life: his own son,horror,action,0.96627253,0.012690041,0.02103744
tt7322870,Rolling Paper,rolling paper is the story of emery an alone resourceful and cynical 20-year-old from the bronx - living and working off the books - who desperately wants to settle into college but can't,action,romance,0.1382875,0.38202202,0.47969046
tt6425202,The End of All Things,three survivors work together to stay alive in a post-apocalyptic world until one discovers a mysterious relic that will change their lives forever,action,horror,0.28370035,0.61823374,0.09806599
tt0116239,Ren yue huang hun,in shanghai in 1937 a journalist meets and falls for a woman who refuses to tell him her name referring to herself only as ghost she disappears and his efforts to find her lead the journalist to clear up an old unsolved murder case,romance,horror,0.21078376,0.7620303,0.027185878
tt0283302,Body Shop,two years after a women is killed in a fatal car crash the trio of teenagers responsible for her death are suddenly being murdered - one by one,horror,action,0.6339429,0.3308449,0.035212077
tt0475944,The Covenant,four young men who belong to a new england supernatural legacy are forced to battle a fifth power long thought to have died out meanwhile jealousy and suspicion threaten to tear them apart,action,horror,0.11351959,0.7495903,0.13689011
tt12906170,Open Doom Crescendo,people battling to the death in a seemingly endless wasteland searching for the embodiment of angst,action,horror,0.32937396,0.5850659,0.08556014
tt0122615,"My Friend, Dr. Jekyll",professor fabius has found a way of transferring his personality to another person and he transfers his to the body of giacinto floria a nice teacher in a women's college poor giacinto,horror,romance,0.07547645,0.07257222,0.85195136
tt3037082,Hunters and Victims,the victims and hunters movie is inspired by the real life stories that depict where you your family or friends could end up tomorrow what should you do if you end up in the helix of dept,action,horror,0.26675564,0.57901144,0.15423298
tt1782526,Si Agimat at si Enteng Kabisote,trouble is brewing in the world of agimat and monsters are scaring and kidnapping children the monsters seem capable of travelling in other worlds and agimat is able to cross over with,action,horror,0.41962624,0.43429875,0.14607503
tt3889100,Tiger Lily,a terminally ill woman tries to right her wrongs before she dies ranging from the organization she once worked for to her estranged daughter,action,romance,0.15571105,0.13857575,0.7057132
tt3502196,Origami,in a post apocalyptic world two survivors make an epic journey where staying alive is only the beginning,horror,action,0.50395566,0.3954044,0.10063987
tt15289646,Gangster Gangaraju,apart from wanting to win the girl he loves gangaraju a good-for-nothing guy becomes a gangster to save his village,action,romance,0.3273263,0.05138502,0.6212887
tt0107166,Hum Hain Rahi Pyar Ke,rahul malhotra (aamir khan) is the manager of the heavily in debt family business he is also the guardian of his dead sister's mischievous kids rahul hires vaijayanti (juhi chawla) as,romance,action,0.622122,0.061820343,0.31605768
tt3319600,The Last Daves,the last daves is a story about how two very different men called david are forced to unite if they are to survive and find their way to safety their perceptions of each other will be,horror,action,0.78262043,0.06405512,0.1533245
tt0198635,Ying xiong dui ying xiong,lu shao fung and seeman chelsea start a sword duel over one of the men's wives,action,romance,0.42191488,0.033955883,0.5441293
tt0339266,Konjanik,the movie takes place in the early 18th century on the borders between bosnia and dalmatia the crossroad between the ottoman empire and the republic of venice it deals with issues,romance,action,0.79708385,0.028598884,0.17431724
tt12654932,False Promises,two brothers in love with the same woman fight to gain her affection and loyalty both men must fight for their beliefs and cross sacred bounds in their struggle for their family status,action,romance,0.21627781,0.11177263,0.67194957
tt0036767,Don't Take It to Heart!,the castle ghost helps the lady and the lawyer beat off developers,romance,horror,0.13021763,0.73096514,0.13881722
tt0228807,Saimin,three apparently unrelated suicides occur on the same day in tokyo one involves a young athlete one a groom at his wedding reception and the third an elderly man celebrating his wife's,horror,romance,0.0629066,0.054718774,0.8823746
tt6731490,Lagos Cougars,three powerful female executives explore their quest for romance in this drama,romance,action,0.56035334,0.011397745,0.4282489
tt0027467,The Country Beyond,a canadian northwest mounted policeman suspects his girlfriend's father of theft and murder,romance,action,0.8630123,0.047943063,0.089044645
tt6870800,We Didn't Talk About the End,a struggling serbian documentarian and his girlfriend travel to croatia to work on a documentary about the marxist movement their plans take a turn when they are unexpectedly invited to,romance,horror,0.09154649,0.6179316,0.29052195
tt0038366,Blonde for a Day,a newspaper reporter dilly smith (richard fraser0 keeps writing articles attacking the police department for its failure to solve a chain of murders and this nearly leads to the,action,horror,0.24955496,0.6747918,0.07565328
tt0041656,Mississippi Rhythm,on board a riverboat bound for creek city singer jimmie davis who is going to become half-owner of a land development company willed to him by his uncle shares a cabin with traveling,action,romance,0.116935946,0.24713561,0.6359284
tt2488586,Delicious,a passionate chef resorts to extreme measures to get an obsessive dieter to eat good food,romance,horror,0.12421656,0.6525399,0.22324355
tt11749680,Crocodile Evil,cha dick violated the doctrine of his denomination and was punished by his master with the evil spirit of the crocodile cha dick killed his master when he failed to snatch a jade bracelet,horror,action,0.82068324,0.14487758,0.03443919
tt1954906,The Door,ashraf a poor orphaned teenager is invited by his well-off cousin hossam to live in one flat with him and given the chance to improve his lifestyle in the flat he is startled by a door,action,romance,0.13158026,0.2343349,0.63408476
tt9547762,Delilah,a psychological scientist is tasked with ridding a delicate woman of a monster inside her however what begins as curious fascination of that monster quickly becomes something much more ominous,romance,horror,0.022347054,0.97151,0.0061429543
tt10230772,Fame Hungry,a self indulgent casting director with cannibalistic tendencies decides who is worthy of being put in the spotlight or ending up on his plate,horror,romance,0.18964256,0.3229816,0.48737586
tt0187344,Naya Kadam,madhukar and jaggu are hitler-like tyrants who rule over a small community with an iron hand they prefer to keep the inhabitants illiterate so that they can continue to oppress and abuse,romance,horror,0.17051968,0.43955037,0.3899299
tt2047682,Bad Girls Behind Bars,a camp affectionate look at women in prison films - the girls you love to hate and hate to love,action,romance,0.023171764,0.0027853085,0.97404283
tt13099072,Vardhana,harsha tries to impress kavya and get married to her as his mom would have asked him to marry her but kavya wants to love and marry don harsha lies saying he is also a don known as forget,action,romance,0.03529265,0.018126361,0.94658095
tt5777160,The Return of Christ Bash Series Volume 9,the return of christ bash series volume 9,horror,action,0.45877653,0.42768103,0.11354248
tt1327188,Ironbow: The Legend of William Tell,a version of the legend in which a crossbow marksman sparks a rebellion that leads to the formation of the swiss confederation,action,romance,0.27783382,0.21240617,0.50976
tt4287348,Isolation,a couple vacationing on a remote island in the bahamas find themselves hunted by modern-day pirates seeking their identities and their lives,action,horror,0.25965187,0.6478727,0.09247546
tt4209084,Webbed,pia has dropped out of school to work as a journalist in her father's newsdesk but struggles to communicate with other people when her mentally ill grandfather passes away pia get,action,romance,0.15649374,0.18856113,0.65494514
tt0778016,Rebelde,she led an angry people towards freedom and justice in the confusion-she did not hear the murmur in her heart,action,romance,0.22501288,0.05131978,0.7236674
tt21371160,The First Last Tour,an already down and out rapper wanna be in his 20's has lost all hopes of ever becoming a household name having never taken off on his own native country where his home language and,romance,action,0.68700325,0.101530306,0.21146646
tt0024257,The Life of Jimmy Dolan,prizefighter jimmy dolan accidentally kills a man at a party and escapes he hides out at a health farm for invalid children and begins to lose his cynicism under the influence of the,romance,horror,0.19589122,0.71213675,0.091971956
tt0336446,Firtina geçti,a man-hating woman taking revenge on men,romance,action,0.66955966,0.15765968,0.17278074
tt0418731,Hiyasmin,blood will tell a dashing army lieutenant finds that a mora vixen will assert her native traits despite modern upbringing,action,romance,0.17395088,0.19007309,0.6359761
tt0106552,The Bare-Footed Kid,while working at a family friend's business a penniless orphan draws the attention of a corrupt competitor and is torn between divided loyalties,action,romance,0.34367004,0.038403273,0.61792666
tt7267530,Bad Impulse,in the aftermath of a traumatic event a suburban husband and father buys a cutting edge home security system only to find that it slowly destroys that which he most wants to protect,horror,action,0.50509167,0.43991238,0.05499593
tt3572448,El Altar: Demasiado tarde para rezar,nerea is a girl who lives with her mother in a city where she hasn't made many friends yet in order for nerea to meet people her age and get out of her four walls her mother convinces her,horror,romance,0.04876505,0.13439533,0.81683964
tt1554501,Eight Broken Fingers,a political writer living in south korea a new zealander writing an allegory on british colonialism and us imperialism is stabbed and left to die in a dark seoul alley his mind flashes,romance,horror,0.27995688,0.63197094,0.08807222
tt0017415,Somebody's Mother,matches mary has sold matches on the streets of new york for many years and nobody knows her real identity the truth is that mary's young son had been kidnapped many years ago and she,romance,action,0.57520056,0.15175897,0.27304047
tt1710420,Man at Arms,an aged sir lancelot looks to make amends after his love for guinevere caused him to destroy camelot,action,romance,0.11579497,0.11294416,0.77126086
tt5104282,Psycho Sex Killer,a serial killer is on the loose and the victims have one thing in common --- they are all in the care of the same psychiatrist who could be the mysterious killer? the mama's boy who wakes,action,horror,0.091837466,0.88904405,0.01911845
tt0417010,Nenunnanu,nenunnanu revolves around venu (nagarjuna) and his efforts to help anu (shriya saran) patch up with her lover arun (subbaraju) the son of a rich businessman who mistakes the anu's relationship with venu,action,romance,0.014399127,0.0056287837,0.97997206
tt11572824,Sick Bacchus,violetta a woman from london's wealthy elite gets caught up in a game with her doctor; the true purpose of which will change her forever,horror,romance,0.10676544,0.113220245,0.78001434
tt3356120,Exist,she ran away from her past so a future for her daughter could exist,horror,romance,0.2021055,0.14971158,0.64818287
tt0174476,The Assassination,the assasination of heydrich in prague during wwii,action,romance,0.20903745,0.05759392,0.7333686
tt2458262,Rules Reborn,peter is shot and stabbed by his girlfriend and his best friend and left to die then he follows a lead that lands him a job escorting a mobster's girlfriend but his quest for vengeance,action,romance,0.471623,0.03972002,0.48865697
tt0095296,Hero and the Terror,danny was lucky 3 years ago at the arrest of terror a serial killer of young women danny's about to be dad when terror escapes prison and is back killing will danny get lucky this time?,action,horror,0.221877,0.75631917,0.02180388
tt0821477,Li fa shi,in the late 1930s the japanese army occupies shanghai barber lu ping kills a japanese officer by accident and then escapes from shanghai to the residence of his master's brother song,romance,action,0.8602566,0.025431955,0.114311494
tt5331358,Le Solitaire: Ali,ali and said two young people who grew up together in a city where poverty turned them into hungry beasts of money and wealth then they use all means to become what destiny is not allowed them,action,romance,0.279217,0.12506658,0.59571636
tt18952066,Paralytic,after fbi agent sandra ross is paralyzed chasing a serial killer to his death she retires to a lake house with her daughter to rebuild her life her tranquility is shattered when the murderer returns seeking revenge though her daughter,action,horror,0.18311518,0.76627487,0.050609916
tt1832507,True to the Heart,a cocky musician ruins his career when he rubs a music reviewer the wrong way one night during a performance 6 months later and he is entertaining kids at birthday parties things get,romance,horror,0.19145086,0.46565017,0.34289896
tt14960398,Answers,a feature-length adaptation of the 2021 short film answers,romance,horror,0.35226563,0.52936393,0.118370466
tt8574022,Cybernetic Showdown,mutants threaten to overwhelm the last bastion of civilization left after the great apocalypse only one man stands in their way but he's running out of bullets,horror,action,0.61058235,0.2652326,0.1241851
tt1156516,Ready,a case of mistaken identity leads a college student to abduct a young woman from her wedding ceremony,action,romance,0.04172763,0.18980157,0.7684708
tt5669608,Wounded Warrior: Echo Warrior,the last surviving descendant of the sohei a child lost a child given away become a most unusual family and a force to be reckoned with when they have to leave the safety of echo village,action,horror,0.29429272,0.620913,0.08479431
tt8009880,Yan,amaterasu battles her way through life only to find the shock of a lifetime at the end,action,romance,0.18986538,0.34853414,0.46160045
tt4307880,Digimon Adventure tri. Part 1: Reunion,after years of inactivity the digidestined regroup with their digimon to save their world but have the years changed their characters too much?,action,romance,0.28006938,0.1461893,0.5737414
tt15006276,Bigfoot Famous,when a viral video of bigfoot emerges a once-popular influencer launches a mission to film a vlog with bigfoot and regain her fame,action,horror,0.055211145,0.92496943,0.0198194
tt0020357,Salamander,a socialist realist distortion of dr paul kammerer's experiments in the inheritance of acquired character(istic)s -- the (not entirely anti-darwinian) conjecture that certain changes the,action,horror,0.27937046,0.4960318,0.22459774
tt9346636,The Truth of IT,the truth of it follows the story of penny wise a once loved and revered clown who fell victim to stephen king's demonization of her whole self a documentary team follows her life story in hopes of clearing her innocent name,horror,romance,0.201045,0.1981624,0.6007925
tt8047262,The Tokoloshe,busi a destitute young woman with dangerously-repressed emotions lands a job as a cleaner at a rundown hospital in the heart of johannesburg desperate for the money to bring her younger,horror,romance,0.18497054,0.12721503,0.6878144
tt1954775,Redemption of the Undead,when chase discovers that he can't make up for past mistakes he must accept the responsibility of existing in life after death,horror,action,0.46364796,0.21937588,0.3169761
tt0450004,Eating Schoolgirls: Osaka Telephone Club,directed by naoyuki tomomatsueat the schoolgirl concerns two young adults who made a dirty work for a yakuza gang by making sadistic rape/snuff films both of them are sexually obsessed;,horror,action,0.7144084,0.26292023,0.022671375
tt0031547,The Lady and the Mob,society-lady hattie leonard organizes her own band of 'gang-busters' when she discovers a garment she sent to the dry-cleaners had been taxed 25 cents to pay for gang 'protection' she,action,romance,0.29775858,0.08076043,0.621481
tt4579426,Silent Hill Coming Home,victor sullivan is a soldier from the us army on his way back home but once he's home somthing is wrong with his town and its up to him and his best friend alice green to find the answer,horror,romance,0.25385702,0.22601323,0.52012974
tt4058836,I Spit on Your Grave: Deja Vu,cinema's top lethal lady vengeance returns in the most anticipated sequel of all time,horror,action,0.8373755,0.06573172,0.09689277
tt0284451,Sally,an imaginary dream woman is the object of desire for a drifter and an escaped mental patient,romance,horror,0.08394519,0.5688611,0.3471937
tt8069980,Solum,a reality show on an inhabited island where eight contestants must fight for their survival becomes more than it appears to be,action,horror,0.26387855,0.70876944,0.027351985
tt0488142,Isa lang ang dapat mabuhay,the world is too small for two kings,action,romance,0.34900966,0.2255932,0.42539716
tt3946998,"Hey Monster, Hands Off My City",this fellini-inspired comedy film directed by michael meehan features a large comic cast and stars sf comedians johnny steele and reggie steele as sfpd homicide detectives who find half eaten bodies turning up all over san francisco,horror,action,0.9372207,0.031370535,0.031408753
tt13444424,Charmed,a successful and cocky business executive is on the verge of being promoted to a vp position in his company he however begins to experience a run of bad luck following a business,romance,action,0.38602155,0.30715656,0.30682194
tt0209359,Blood Story,a prohibition-themed gangster thriller set in the 1930s in the united states following a failed heist sam's gang takes refuge in a small isolated town where another gang has already,horror,action,0.93817896,0.03854446,0.023276621
tt0808189,Buttermilk Sky,wild west show performer and orphaned teenage girl are chased by a texas sheriff determined to return her to a state reform school,action,horror,0.34413797,0.44762644,0.20823559
tt7044076,The Cleaning Lady,as a means to distract herself from an affair a love-addicted woman befriends a cleaning lady badly scarred by burns she soon learns these scars run much deeper than the surface,horror,romance,0.06736301,0.18519418,0.74744284
tt0038424,Copie conforme,a smooth criminal who turns to be manuel ismora and his gang successfully and peacefully pull off con after heist elsewhere a timid office worker gabriel dupon is pressured by his boss,romance,action,0.9647508,0.00843537,0.026813805
tt0448075,The Night Listener,in the midst of his crumbling relationship a radio show host begins speaking to his biggest fan a young boy via the telephone but when questions about the boy's identity come up the host's life is thrown into chaos,horror,romance,0.316207,0.17732012,0.5064728
tt2304592,Untitled Long Distance Love Story,upon his return from military duty a young man is just in time to celebrate the birth of his newborn but the first time dad begins having paranoid suspicions that his child may actually,romance,horror,0.20209621,0.7447734,0.053130414
tt0155816,Krantiveer Vasudev Balwant,vasudev phakde was born in the marathi-speaking phadke family based in shirdhon maharashtra british india his grandfather enlightened him about the struggle for independence from the,action,romance,0.23844217,0.053210948,0.7083469
tt7394536,The Subtle Caricature of the Would Be Assassin,in this wild absurdist comedy a seemingly amnesiac man wakes up on the beach and gets caught up in a number of events with various characters in a quasi-fictitious world,action,romance,0.34294978,0.058514785,0.5985354
tt2464900,Unconditional,mickey a boxer with ties to the mob sacrifices everything to save a woman fleeing from the fbi proving that against insurmountable odds two imperfect people can find love in an imperfect world,romance,action,0.8006199,0.023253815,0.17612629
tt0374079,Nafrat,cbi inspector kumar arrives home late one night and watches in shock as his wife ashoo being very intimate with another male enraged he takes out his revolver and aims to shoot and,romance,action,0.77288324,0.042969517,0.18414731
tt9509866,The Guy Who Didn't Like Musicals,paul is an average guy he likes movies and pizza and average guy things he does not like - musicals but paul's small world is about to come crashing down under the weight of,horror,romance,0.22955787,0.13904916,0.63139296
tt0187995,The Intruder,catherine meets marries and moves in with widower nick strange things start happening to her in his apartment is she just imagining it or  ,romance,horror,0.08620412,0.80416816,0.10962774
tt0171359,Hamlet,modern-day new york city adaptation of shakespeare's immortal story about hamlet's plight to avenge his father's murder,romance,action,0.77788174,0.06136215,0.1607561
tt7411386,Night Run,a construction worker resurrects on a halloween night looking for the men that murdered him a year prior,action,horror,0.07212564,0.9096583,0.018216057
tt0387332,Kamakalawa,high adventure - deathless passionaidesome spectaclewhen all our sweetest dreams were true the day before yesterday,action,romance,0.38273033,0.06929219,0.5479775
tt0215713,Dharti Kahe Pukar Ke,this is the story of three brothers gangaram moti and shiv story revolves around moti who is now an advocate in the big city owing to loan which his brother gangaram took for his,romance,action,0.912137,0.027736802,0.06012625
tt0275773,Versus,there are 666 portals that connect this world to the other side these are concealed from all human beings somewhere in japan exists the 444th portal the forest of resurrection,action,horror,0.24880598,0.6700012,0.08119282
tt1326246,Mind's Eye,red tries to cope with uncontrollable visions while maintaining his lawless lifestyle when those visions turn out to be another man trying to kill him red takes matters into his own hands,action,horror,0.31232777,0.6651342,0.02253802
tt3230300,Doosukeltha,venkateswara rao (vishnu manchu) and alekhya (lavanya tripathi) met each other when they were children but for venkateswara's mischief alekhya and her mother had to leave their entire,action,romance,0.24589445,0.11371672,0.6403888
tt14779730,Matched,a provocative character driven story that explores the obsessions betrayals and psychosis of online dating the movie is a modern day comedy-thriller that exposes our deepest desires fears and vulnerabilities through online dating,horror,romance,0.03052975,0.31235301,0.65711725
tt3671352,Detroit Rising,a shell shocked war veteran returns from iraq to detroit and finds the american dream in ruins jim vanbebber is coming home - to war,horror,action,0.48428822,0.110955335,0.40475637
